id,user,uid,version,changeset,timestamp
18709798,Rub21,510836,4,17536773,2013-08-27T13:39:19Z
18709803,Thomas8122,86504,3,13919613,2012-11-18T15:32:52Z
18709808,vonvonvon,190493,4,16555259,2013-06-14T19:59:06Z
18709813,Rub21,510836,4,17556104,2013-08-28T14:48:56Z
18709818,Brett,22593,6,34979725,2015-10-30T19:52:39Z
18709824,Ardric,3151775,8,35594890,2015-11-26T16:33:49Z
18709831,srividya_c,2115749,4,30260413,2015-04-16T10:57:59Z
18709838,bot-mode,451693,2,15805586,2013-04-21T02:44:09Z
18709848,bot-mode,451693,3,14438376,2012-12-28T13:15:00Z
18709859,bot-mode,451693,3,15805586,2013-04-21T02:44:11Z
18709867,maxerickson,360392,3,27682061,2014-12-25T00:38:35Z
18709873,Ardric,3151775,6,33754752,2015-09-02T15:50:32Z
18709879,maxerickson,360392,3,27682061,2014-12-25T00:38:17Z
18709889,bot-mode,451693,5,15805586,2013-04-21T02:44:15Z
18709898,RichRico,2219338,3,30250736,2015-04-15T21:47:40Z
18709904,mgoe,379381,3,13822797,2012-11-10T16:20:41Z
18709911,maxerickson,360392,5,36924023,2016-01-31T19:42:32Z
18709917,Millbrooky,83518,4,25416237,2014-09-13T17:42:53Z
18709926,bot-mode,451693,3,15805586,2013-04-21T02:44:19Z
18709933,bot-mode,451693,4,15805586,2013-04-21T02:44:20Z
18709948,Mr Ballwin,4229414,10,41475016,2016-08-15T19:42:14Z
18709957,bot-mode,451693,2,15805586,2013-04-21T02:44:22Z
18709964,Luis36995,1829683,9,32507448,2015-07-08T22:13:09Z
18709977,maxerickson,360392,20,19778478,2014-01-03T00:13:32Z
18709983,bot-mode,451693,2,15805586,2013-04-21T02:44:25Z
18709990,Rub21,510836,4,17546471,2013-08-27T23:37:18Z
18710002,Chetan_Gowda,2644101,4,32006585,2015-06-16T13:29:41Z
18710014,EbersGIS,2038270,8,35819708,2015-12-08T01:55:31Z
18710023,g246020,238419,3,30445624,2015-04-24T05:37:35Z
18710031,bot-mode,451693,4,15805586,2013-04-21T02:44:34Z
18710037,bot-mode,451693,5,15805586,2013-04-21T02:44:35Z
18710049,Millbrooky,83518,3,25493366,2014-09-17T05:42:17Z
18710054,DaveHansenTiger,7168,1,445853,2007-12-28T03:10:20Z
18710060,bot-mode,451693,4,15805586,2013-04-21T02:44:37Z
18710065,bot-mode,451693,3,15805586,2013-04-21T02:44:38Z
18710074,bot-mode,451693,6,15805586,2013-04-21T02:44:39Z
18710080,Rub21,510836,3,17556490,2013-08-28T15:09:57Z
18710085,bot-mode,451693,13,15805586,2013-04-21T02:44:40Z
18710095,bot-mode,451693,3,15805586,2013-04-21T02:44:41Z
18710108,bot-mode,451693,2,14532822,2013-01-05T00:35:45Z
18710114,bot-mode,451693,3,15805586,2013-04-21T02:44:43Z
18710122,jmb70,127965,2,5176448,2010-07-09T20:20:12Z
18710129,bot-mode,451693,2,15805586,2013-04-21T02:44:45Z
18710135,Rub21,510836,3,17539510,2013-08-27T15:57:27Z
18710141,bot-mode,451693,2,15805586,2013-04-21T02:44:47Z
18710148,bot-mode,451693,3,15805586,2013-04-21T02:44:47Z
18710154,maxerickson,360392,4,18741636,2013-11-06T04:43:24Z
18710161,bot-mode,451693,3,15805586,2013-04-21T02:44:53Z
18710166,bot-mode,451693,6,15805586,2013-04-21T02:44:53Z
18710172,Rub21,510836,3,17546855,2013-08-28T01:32:52Z
18710180,AustinMartin,154321,2,2788672,2009-10-09T00:13:46Z
18710189,JMSN,3857287,4,38765570,2016-04-21T18:54:46Z
18710198,Ardric,3151775,8,33806622,2015-09-05T01:20:04Z
18710203,maxerickson,360392,3,27682061,2014-12-25T00:38:35Z
18710215,NE2,207745,4,11799543,2012-06-04T18:56:32Z
18710222,Rub21,510836,4,17562473,2013-08-28T21:18:10Z
18710232,Ardric,3151775,4,33560193,2015-08-25T00:12:17Z
18710240,bot-mode,451693,4,15805586,2013-04-21T02:44:59Z
18710249,Rub21,510836,2,17519913,2013-08-26T15:42:02Z
18710271,ELadner,22925,7,14506511,2013-01-02T22:38:58Z
18710277,erincrichey,2048950,3,22991513,2014-06-17T19:34:09Z
18710288,bot-mode,451693,2,15805586,2013-04-21T02:45:05Z
18710297,user_5359,5359,11,39500516,2016-05-23T05:22:49Z
18710305,bot-mode,451693,2,15805586,2013-04-21T02:45:07Z
18710311,bot-mode,451693,2,14438376,2012-12-28T13:15:07Z
18710317,bot-mode,451693,4,14532822,2013-01-05T00:35:45Z
18710325,rhilde,1048223,5,21559839,2014-04-07T21:34:53Z
18710336,bot-mode,451693,2,15805586,2013-04-21T02:45:13Z
18710345,Brett,22593,5,35221201,2015-11-10T17:27:41Z
18710352,bot-mode,451693,2,15805586,2013-04-21T02:45:15Z
18710360,bot-mode,451693,3,15805586,2013-04-21T02:45:15Z
18710369,bot-mode,451693,2,15805586,2013-04-21T02:45:16Z
18710381,Millbrooky,83518,3,25508121,2014-09-17T19:47:16Z
18710390,bot-mode,451693,2,15805586,2013-04-21T02:45:17Z
18710397,g246020,238419,12,28665676,2015-02-07T02:49:35Z
18710404,Brett,22593,4,34979725,2015-10-30T19:54:54Z
18710411,bot-mode,451693,2,15805586,2013-04-21T02:45:19Z
18710416,Rub21,510836,2,17540063,2013-08-27T16:33:13Z
18710422,bot-mode,451693,2,15805586,2013-04-21T02:45:20Z
18710427,bot-mode,451693,2,15805586,2013-04-21T02:45:21Z
18710434,bot-mode,451693,2,14438376,2012-12-28T13:15:10Z
18710440,bot-mode,451693,2,15805586,2013-04-21T02:45:22Z
18710448,skorasaurus,205523,4,24936291,2014-08-22T16:40:57Z
18710453,karitotp,2748195,5,31855889,2015-06-09T20:56:58Z
18710460,ceyockey,146680,4,36416849,2016-01-07T04:19:33Z
18710466,ewedistrict,8609,3,24943969,2014-08-22T21:51:21Z
18710473,Millbrooky,83518,7,25508121,2014-09-17T19:47:16Z
18710480,bot-mode,451693,2,15805586,2013-04-21T02:45:26Z
18710485,ewedistrict,8609,3,19134340,2013-11-26T21:08:21Z
18710492,bot-mode,451693,3,15805586,2013-04-21T02:45:28Z
18710500,bot-mode,451693,6,14532822,2013-01-05T00:35:46Z
18710505,bot-mode,451693,3,15805586,2013-04-21T02:45:29Z
18710511,RichRico,2219338,5,30249741,2015-04-15T20:57:52Z
18710517,karitotp,2748195,4,31829546,2015-06-08T21:16:56Z
18710523,Rub21,510836,3,17555677,2013-08-28T14:19:21Z
18710529,bot-mode,451693,4,15805586,2013-04-21T02:45:37Z
18710537,bot-mode,451693,3,15805586,2013-04-21T02:45:38Z
18710542,bot-mode,451693,2,14438376,2012-12-28T13:15:12Z
18710547,jaychris14,1687713,7,17363739,2013-08-15T20:04:20Z
18710552,bot-mode,451693,2,14438376,2012-12-28T13:15:13Z
18710557,AustinMartin,154321,2,2788672,2009-10-09T00:13:38Z
18710563,Paul Wiltsey,712457,3,17725626,2013-09-08T00:21:56Z
18710568,RichRico,2219338,5,30249741,2015-04-15T20:57:51Z
18710579,bot-mode,451693,4,14438376,2012-12-28T13:15:13Z
18710586,Rub21,510836,3,17546909,2013-08-28T01:46:00Z
18710592,bot-mode,451693,2,15805586,2013-04-21T02:45:43Z
18710600,Rub21,510836,4,17557932,2013-08-28T16:43:56Z
18710607,maxerickson,360392,21,19780361,2014-01-03T05:07:00Z
18710613,bot-mode,451693,8,15805586,2013-04-21T02:45:45Z
18710624,bot-mode,451693,3,15805586,2013-04-21T02:45:46Z
18710636,bdiscoe,402624,4,21222866,2014-03-21T07:38:07Z
18710643,oba510,933797,4,24900006,2014-08-21T03:56:17Z
18710649,bot-mode,451693,2,15805586,2013-04-21T02:45:49Z
18710654,maxerickson,360392,5,18846696,2013-11-11T23:58:23Z
18710660,Rub21,510836,3,17539850,2013-08-27T16:18:56Z
18710665,lyzidiamond,941449,5,27016834,2014-11-25T09:09:55Z
18710670,andrewpmk,1679,4,24811515,2014-08-17T15:50:19Z
18710675,bot-mode,451693,3,15805586,2013-04-21T02:45:56Z
18710680,bot-mode,451693,2,14438376,2012-12-28T13:15:17Z
18710687,EbersGIS,2038270,8,37511051,2016-02-28T23:09:36Z
18710694,bot-mode,451693,3,15805586,2013-04-21T02:45:58Z
18710700,maxerickson,360392,4,18965288,2013-11-18T04:24:27Z
18710706,Millbrooky,83518,5,25192867,2014-09-02T21:37:28Z
18710711,bot-mode,451693,2,15805586,2013-04-21T02:46:00Z
18710716,bot-mode,451693,2,15805586,2013-04-21T02:46:00Z
18710724,bot-mode,451693,3,15805586,2013-04-21T02:46:01Z
18710731,bot-mode,451693,2,15805586,2013-04-21T02:46:01Z
18710740,Rub21,510836,3,17537949,2013-08-27T14:32:13Z
18710748,headwatersolver,3521724,39,39516315,2016-05-23T18:37:52Z
18710755,abel801,2377377,9,29253705,2015-03-04T21:14:33Z
18710761,Luis36995,1829683,11,32332769,2015-07-01T14:12:04Z
18710771,bot-mode,451693,2,15805586,2013-04-21T02:46:06Z
18710779,bot-mode,451693,5,15805586,2013-04-21T02:46:07Z
18710790,DigitalDan,396746,2,13754361,2012-11-04T22:09:03Z
18710795,bot-mode,451693,2,14438376,2012-12-28T13:15:19Z
18710801,bot-mode,451693,3,15805586,2013-04-21T02:46:09Z
18710807,bot-mode,451693,3,15805586,2013-04-21T02:46:10Z
18710814,dannykath,2226712,3,30414567,2015-04-22T20:11:07Z
18710821,Rub21,510836,3,17547171,2013-08-28T02:43:45Z
18710832,bot-mode,451693,4,14532822,2013-01-05T00:35:47Z
18710838,andrewpmk,1679,4,24811515,2014-08-17T15:49:20Z
18710844,bot-mode,451693,3,14438376,2012-12-28T13:15:20Z
18710849,bot-mode,451693,3,15805586,2013-04-21T02:46:18Z
18710854,bot-mode,451693,3,15805586,2013-04-21T02:46:19Z
18710867,Millbrooky,83518,11,25509167,2014-09-17T20:41:09Z
18710873,bot-mode,451693,7,15805586,2013-04-21T02:46:20Z
18710879,Rub21,510836,3,17547206,2013-08-28T02:49:50Z
18710885,bot-mode,451693,3,15805586,2013-04-21T02:46:21Z
18710891,Ardric,3151775,3,33362155,2015-08-16T03:01:43Z
18710898,bot-mode,451693,3,15805586,2013-04-21T02:46:23Z
18710906,bot-mode,451693,4,15805586,2013-04-21T02:46:24Z
18710914,bot-mode,451693,3,15805586,2013-04-21T02:46:24Z
18710922,Ardric,3151775,6,33585706,2015-08-26T00:07:46Z
18710930,bot-mode,451693,4,15805586,2013-04-21T02:46:26Z
18710935,maxerickson,360392,4,36925637,2016-01-31T20:50:17Z
18710940,maxerickson,360392,4,35838006,2015-12-09T02:11:04Z
18710945,bot-mode,451693,2,15805586,2013-04-21T02:46:28Z
18710950,bot-mode,451693,2,14438376,2012-12-28T13:15:23Z
18710956,Millbrooky,83518,4,25192795,2014-09-02T21:34:30Z
18710961,bot-mode,451693,7,14532822,2013-01-05T00:35:48Z
18710969,bot-mode,451693,2,15805586,2013-04-21T02:46:31Z
18710974,Millbrooky,83518,4,25839853,2014-10-03T19:54:39Z
18710981,bot-mode,451693,2,15805586,2013-04-21T02:46:32Z
18710989,Millbrooky,83518,4,25175263,2014-09-02T07:03:43Z
18710996,DigitalDan,396746,2,13706680,2012-11-01T03:09:46Z
18711003,mvexel,8909,3,17462847,2013-08-22T22:03:56Z
18711009,RichRico,2219338,5,30250736,2015-04-15T21:47:38Z
18711020,g246020,238419,4,29127552,2015-02-27T04:10:25Z
18711027,maxerickson,360392,9,36924023,2016-01-31T19:42:33Z
18711032,bot-mode,451693,2,15805586,2013-04-21T02:46:41Z
18711043,bot-mode,451693,3,15805586,2013-04-21T02:46:42Z
18711049,bot-mode,451693,4,14438376,2012-12-28T13:15:26Z
18711056,Millbrooky,83518,4,16599210,2013-06-18T06:19:58Z
18711061,maxerickson,360392,4,36928928,2016-02-01T01:09:22Z
18711073,bot-mode,451693,11,15805586,2013-04-21T02:46:46Z
18711081,Ardric,3151775,10,34168861,2015-09-21T18:47:42Z
18711087,andrewpmk,1679,3,24811515,2014-08-17T15:49:59Z
18711094,bot-mode,451693,2,15805586,2013-04-21T02:46:48Z
18711100,Brian Kramer,161085,4,39700619,2016-06-01T01:15:18Z
18711109,bot-mode,451693,2,15805586,2013-04-21T02:46:50Z
18711116,dannykath,2226712,3,32501013,2015-07-08T17:31:14Z
18711121,Mr Ballwin,4229414,5,41475861,2016-08-15T20:23:05Z
18711127,bot-mode,451693,2,14438376,2012-12-28T13:15:28Z
18711139,Rub21,510836,3,17555301,2013-08-28T13:57:42Z
18711144,maxerickson,360392,3,19780361,2014-01-03T05:07:16Z
18711149,bot-mode,451693,2,14532822,2013-01-05T00:35:48Z
18711156,bot-mode,451693,3,15805586,2013-04-21T02:46:59Z
18711163,Ardric,3151775,14,33556662,2015-08-24T20:09:38Z
18711172,Brett,22593,4,34979725,2015-10-30T19:52:42Z
18711177,bot-mode,451693,2,15805586,2013-04-21T02:47:01Z
18711184,bot-mode,451693,2,15805586,2013-04-21T02:47:02Z
18711192,andrewpmk,1679,4,24811515,2014-08-17T15:49:14Z
18711199,bot-mode,451693,2,15805586,2013-04-21T02:47:04Z
18711208,RichRico,2219338,4,32295080,2015-06-29T21:18:42Z
18711218,Rub21,510836,3,17556212,2013-08-28T14:53:36Z
18711226,bot-mode,451693,2,15805586,2013-04-21T02:47:07Z
18711234,uboot,26299,3,35470744,2015-11-20T20:43:40Z
18711239,bot-mode,451693,3,15805586,2013-04-21T02:47:09Z
18711246,bot-mode,451693,2,15805586,2013-04-21T02:47:10Z
18711256,Brett,22593,4,34979725,2015-10-30T19:54:57Z
18711263,bot-mode,451693,4,15805586,2013-04-21T02:47:12Z
18711269,bot-mode,451693,2,15805586,2013-04-21T02:47:13Z
18711276,bot-mode,451693,3,15805586,2013-04-21T02:47:13Z
18711282,RichRico,2219338,4,30245949,2015-04-15T18:03:28Z
18711290,Mr Ballwin,4229414,4,41474164,2016-08-15T19:00:42Z
18711297,bot-mode,451693,2,14438376,2012-12-28T13:15:30Z
18711306,Rub21,510836,4,17542306,2013-08-27T18:51:50Z
18711312,Mr Ballwin,4229414,10,41039830,2016-07-26T14:48:24Z
18711317,RichRico,2219338,4,30248753,2015-04-15T20:20:40Z
18711322,bot-mode,451693,3,15805586,2013-04-21T02:47:23Z
18711327,g246020,238419,8,29145264,2015-02-27T21:43:26Z
18711338,bot-mode,451693,2,15805586,2013-04-21T02:47:24Z
18711346,g246020,238419,7,26900529,2014-11-20T04:34:46Z
18711352,bot-mode,451693,2,15805586,2013-04-21T02:47:26Z
18711363,bot-mode,451693,2,15805586,2013-04-21T02:47:27Z
18711370,eric22,160949,2,10946470,2012-03-11T18:18:11Z
18711377,bot-mode,451693,2,15805586,2013-04-21T02:47:28Z
18711383,bot-mode,451693,2,15805586,2013-04-21T02:47:29Z
18711390,Rub21,510836,3,17556389,2013-08-28T15:02:55Z
18711396,bot-mode,451693,3,15805586,2013-04-21T02:47:30Z
18711401,RichRico,2219338,7,33961163,2015-09-11T15:43:06Z
18711407,bot-mode,451693,2,15805586,2013-04-21T02:47:32Z
18711413,bot-mode,451693,3,15805586,2013-04-21T02:47:32Z
18711419,bot-mode,451693,2,15805586,2013-04-21T02:47:33Z
18711424,Rub21,510836,3,17556104,2013-08-28T14:49:02Z
18711432,bot-mode,451693,2,15805586,2013-04-21T02:47:35Z
18711439,Brett,22593,4,34979725,2015-10-30T19:54:57Z
18711450,andrewpmk,1679,3,24811515,2014-08-17T15:48:45Z
18711455,bot-mode,451693,6,15805586,2013-04-21T02:47:40Z
18711461,g246020,238419,4,28720108,2015-02-09T05:24:53Z
18711467,jaychris14,1687713,4,19928701,2014-01-11T02:55:50Z
18711473,Millbrooky,83518,4,25403711,2014-09-13T03:47:44Z
18711478,bot-mode,451693,3,15805586,2013-04-21T02:47:43Z
18711485,bot-mode,451693,4,15805586,2013-04-21T02:47:44Z
18711495,bot-mode,451693,6,14532822,2013-01-05T00:35:50Z
18711501,oba510,933797,4,24900006,2014-08-21T03:56:17Z
18711506,maxerickson,360392,4,19780361,2014-01-03T05:06:53Z
18711512,bot-mode,451693,3,15805586,2013-04-21T02:47:47Z
18711517,EbersGIS,2038270,5,35394102,2015-11-18T02:08:59Z
18711524,bot-mode,451693,2,15805586,2013-04-21T02:47:49Z
18711535,bot-mode,451693,2,15805586,2013-04-21T02:47:49Z
18711540,Rub21,510836,3,17536908,2013-08-27T13:47:20Z
18711551,bot-mode,451693,2,15805586,2013-04-21T02:47:51Z
18711564,abel801,2377377,16,29253705,2015-03-04T21:14:36Z
18711570,bot-mode,451693,6,15805586,2013-04-21T02:47:52Z
18711575,dannykath,2226712,4,30218438,2015-04-14T18:00:12Z
18711583,bot-mode,451693,5,15805586,2013-04-21T02:47:54Z
18711589,bot-mode,451693,3,15805586,2013-04-21T02:47:54Z
18711594,AndrewSnow,371121,3,18722223,2013-11-05T01:01:38Z
18711605,bot-mode,451693,2,15805586,2013-04-21T02:47:56Z
18711611,Rub21,510836,4,17547225,2013-08-28T02:55:02Z
18711623,bot-mode,451693,8,15805586,2013-04-21T02:48:01Z
18711628,bot-mode,451693,3,15805586,2013-04-21T02:48:02Z
18711634,g246020,238419,4,29427918,2015-03-12T14:48:40Z
18711640,Chris Lawrence,36121,2,11208119,2012-04-06T23:03:17Z
18711647,bot-mode,451693,2,15805586,2013-04-21T02:48:04Z
18711654,bot-mode,451693,5,15805586,2013-04-21T02:48:04Z
18711660,Rub21,510836,3,17517910,2013-08-26T13:57:34Z
18711669,bot-mode,451693,3,15805586,2013-04-21T02:48:06Z
18711678,bot-mode,451693,2,15805586,2013-04-21T02:48:07Z
18711690,bot-mode,451693,5,15805586,2013-04-21T02:48:09Z
18711701,Brett,22593,5,34979725,2015-10-30T19:54:58Z
18711711,Rub21,510836,3,17558285,2013-08-28T17:09:01Z
18711719,Rub21,510836,3,17562131,2013-08-28T20:54:10Z
18711726,bot-mode,451693,2,15805586,2013-04-21T02:48:12Z
18711735,missouriskier,417090,8,21876461,2014-04-23T01:41:32Z
18711757,bdiscoe,402624,5,21222866,2014-03-21T07:38:06Z
18711764,bot-mode,451693,3,14438376,2012-12-28T13:15:37Z
18711772,bot-mode,451693,4,14532822,2013-01-05T00:35:53Z
18711783,Millbrooky,83518,4,25033110,2014-08-26T16:59:51Z
18711788,bot-mode,451693,3,14438376,2012-12-28T13:15:38Z
18711795,Rub21,510836,3,17555301,2013-08-28T13:57:40Z
18711807,abel801,2377377,4,31722789,2015-06-04T16:03:18Z
18711816,bot-mode,451693,2,15805586,2013-04-21T02:48:24Z
18711824,bot-mode,451693,2,15805586,2013-04-21T02:48:25Z
18711830,RoadGeek_MD99,475877,3,16085523,2013-05-11T20:04:31Z
18711836,Andre Engels,4054,5,13013072,2012-09-06T18:15:09Z
18711844,bot-mode,451693,2,15805586,2013-04-21T02:48:27Z
18711851,bot-mode,451693,2,15805586,2013-04-21T02:48:28Z
18711857,maxerickson,360392,5,36925637,2016-01-31T20:50:06Z
18711868,bot-mode,451693,2,15805586,2013-04-21T02:48:29Z
18711874,bot-mode,451693,5,14438376,2012-12-28T13:15:41Z
18711880,jaychris14,1687713,5,17387363,2013-08-17T19:17:13Z
18711886,bot-mode,451693,4,14532822,2013-01-05T00:35:55Z
18711896,dannykath,2226712,3,30218438,2015-04-14T18:00:27Z
18711904,bot-mode,451693,2,15805586,2013-04-21T02:48:32Z
18711910,g246020,238419,3,29144367,2015-02-27T20:54:06Z
18711918,bot-mode,451693,3,15805586,2013-04-21T02:48:33Z
18711926,bot-mode,451693,3,15805586,2013-04-21T02:48:34Z
18711933,bot-mode,451693,5,15805586,2013-04-21T02:48:35Z
18711941,Rub21,510836,3,17558869,2013-08-28T17:43:47Z
18711948,Brett,22593,5,34979725,2015-10-30T19:55:06Z
18711956,bot-mode,451693,2,14532781,2013-01-05T00:27:43Z
18711969,bot-mode,451693,2,15805586,2013-04-21T02:48:38Z
18711975,bot-mode,451693,2,15805586,2013-04-21T02:48:39Z
18711982,matthieun,595221,3,16692027,2013-06-24T22:58:15Z
18711991,bot-mode,451693,4,15805586,2013-04-21T02:48:40Z
18711999,Rub21,510836,3,17556104,2013-08-28T14:49:04Z
18712007,bot-mode,451693,3,15805586,2013-04-21T02:48:45Z
18712013,Rupert Swarbrick,104519,3,16040368,2013-05-09T00:37:41Z
18712025,bot-mode,451693,3,15805586,2013-04-21T02:48:48Z
18712030,bot-mode,451693,3,14438376,2012-12-28T13:15:44Z
18712037,DaveHansenTiger,7168,1,445853,2007-12-28T03:22:06Z
18712048,maxerickson,360392,3,18755613,2013-11-06T22:03:35Z
18712056,bot-mode,451693,3,15805586,2013-04-21T02:48:49Z
18712061,RichRico,2219338,5,30248753,2015-04-15T20:20:29Z
18712068,Ardric,3151775,3,33362155,2015-08-16T03:01:43Z
18712082,bot-mode,451693,3,15805586,2013-04-21T02:48:52Z
18712088,bot-mode,451693,2,15805586,2013-04-21T02:48:53Z
18712094,bot-mode,451693,5,15805586,2013-04-21T02:48:54Z
18712103,bot-mode,451693,3,15805586,2013-04-21T02:48:54Z
18712113,Millbrooky,83518,44,25839853,2014-10-03T19:54:40Z
18712119,bot-mode,451693,3,15805586,2013-04-21T02:48:56Z
18712129,Rub21,510836,3,17555677,2013-08-28T14:19:23Z
18712136,bot-mode,451693,8,15805586,2013-04-21T02:48:58Z
18712144,banjavjs,3519193,4,39635213,2016-05-29T04:58:24Z
18712151,bot-mode,451693,3,15805586,2013-04-21T02:49:00Z
18712159,Ardric,3151775,9,33623048,2015-08-27T14:42:15Z
18712165,bot-mode,451693,3,15805586,2013-04-21T02:49:06Z
18712173,Rub21,510836,3,17527269,2013-08-26T23:12:14Z
18712182,bot-mode,451693,3,15805586,2013-04-21T02:49:08Z
18712190,bot-mode,451693,2,14438376,2012-12-28T13:15:47Z
18712195,Brett,22593,5,34979725,2015-10-30T19:55:33Z
18712201,bot-mode,451693,6,15805586,2013-04-21T02:49:10Z
18712207,bot-mode,451693,3,15805586,2013-04-21T02:49:10Z
18712213,bot-mode,451693,2,15805586,2013-04-21T02:49:11Z
18712218,ediyes,1240849,4,31723100,2015-06-04T16:11:04Z
18712225,bot-mode,451693,3,15805586,2013-04-21T02:49:12Z
18712231,mvexel,8909,4,17463024,2013-08-22T22:28:03Z
18712239,Ardric,3151775,6,33603986,2015-08-26T19:19:53Z
18712250,bot-mode,451693,2,15805586,2013-04-21T02:49:15Z
18712260,bot-mode,451693,2,15805586,2013-04-21T02:49:16Z
18712266,ELadner,22925,5,14566575,2013-01-07T19:25:56Z
18712273,bot-mode,451693,2,14438376,2012-12-28T13:15:48Z
18712282,Brett,22593,3,34979725,2015-10-30T19:54:59Z
18712289,bot-mode,451693,2,15805586,2013-04-21T02:49:19Z
18712294,ceyockey,146680,10,36372795,2016-01-05T03:10:10Z
18712299,bot-mode,451693,3,15805586,2013-04-21T02:49:20Z
18712308,oba510,933797,6,24900006,2014-08-21T03:46:17Z
18712319,Rub21,510836,4,17555854,2013-08-28T14:31:38Z
18712324,andrewpmk,1679,3,24811515,2014-08-17T15:50:22Z
18712332,bot-mode,451693,6,15805586,2013-04-21T02:49:23Z
18712338,bot-mode,451693,2,15805586,2013-04-21T02:49:23Z
18712343,bot-mode,451693,2,14438376,2012-12-28T13:15:50Z
18712349,Rub21,510836,3,17559600,2013-08-28T18:29:51Z
18712356,maxerickson,360392,2,36925637,2016-01-31T20:50:17Z
18712365,jmb70,127965,2,2056253,2009-08-06T15:15:31Z
18712376,Rub21,510836,3,17540668,2013-08-27T17:07:10Z
18712381,bot-mode,451693,2,15805586,2013-04-21T02:49:33Z
18712389,bot-mode,451693,4,15805586,2013-04-21T02:49:33Z
18712396,AustinMartin,154321,4,2934029,2009-10-24T00:38:34Z
18712401,bot-mode,451693,2,15805586,2013-04-21T02:49:35Z
18712407,Mr Ballwin,4229414,9,41474716,2016-08-15T19:28:24Z
18712413,bot-mode,451693,3,15805586,2013-04-21T02:49:37Z
18712421,bot-mode,451693,2,15805586,2013-04-21T02:49:38Z
18712426,bot-mode,451693,3,15805586,2013-04-21T02:49:38Z
18712432,Millbrooky,83518,13,25033110,2014-08-26T16:59:47Z
18712440,Rub21,510836,4,17542601,2013-08-27T19:06:43Z
18712451,bot-mode,451693,2,15805586,2013-04-21T02:49:41Z
18712458,bot-mode,451693,14,15805586,2013-04-21T02:49:42Z
18712463,RichRico,2219338,6,30247088,2015-04-15T19:03:14Z
18712468,bot-mode,451693,2,15805586,2013-04-21T02:49:44Z
18712474,bot-mode,451693,6,14532822,2013-01-05T00:35:58Z
18712479,Rub21,510836,3,17546186,2013-08-27T22:54:56Z
18712485,srividya_c,2115749,3,30446789,2015-04-24T06:51:37Z
18712490,bot-mode,451693,2,15805586,2013-04-21T02:49:50Z
18712495,Millbrooky,83518,3,26467745,2014-10-31T18:10:52Z
18712501,Millbrooky,83518,8,25403711,2014-09-13T03:47:40Z
18712506,DigitalDan,396746,2,13816592,2012-11-10T03:14:54Z
18712512,Brett,22593,4,34979725,2015-10-30T19:52:44Z
18712518,vonvonvon,190493,4,16554839,2013-06-14T19:20:49Z
18712525,vonvonvon,190493,4,16554839,2013-06-14T19:20:51Z
18712531,Millbrooky,83518,4,25401789,2014-09-12T22:45:42Z
18712538,bot-mode,451693,3,15805586,2013-04-21T02:49:56Z
18712545,Millbrooky,83518,3,26575987,2014-11-05T17:31:42Z
18712551,Millbrooky,83518,3,25504309,2014-09-17T16:20:20Z
18712556,bot-mode,451693,4,15805586,2013-04-21T02:49:58Z
18712562,bot-mode,451693,4,15805586,2013-04-21T02:49:59Z
18712569,RichRico,2219338,3,40838818,2016-07-18T20:59:35Z
18712576,Rub21,510836,3,17558468,2013-08-28T17:20:11Z
